text,tag,name
"Demographic information , hours from rupture of membranes to delivery , gestational age , and birth weight at delivery were compared using Fisher 's exact , Mann-Whitney U , and randomization tests where appropriate .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The rate of positive urine drug screens for cocaine was 8.2 % .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Women in the cocaine positive group were of higher parity ( 3 , ( 0-7 ) vs. 1 , ( 0-6 ) , p = 0.001 ) and tended to be older ( 27 , ( 23-42 ) vs. 25 , ( 14-40 ) ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"There was a higher rate of recent cocaine use among African-American women ( 20.4 % ) as compared to non-African-Americans ( 1.2 % , p = 0.0001 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Cocaine-positive women presented at an earlier gestational age ( 32 weeks ' , ( 24-34 ) vs. 33 weeks ' , ( 23-36 ) , p = 0.02 ) and had a significantly longer membrane rupture to delivery interval than women with a negative urine drug screen ( 174 hr , ( 6-475 ) vs. 33 hours ( 1-833 ) , p = 0.01 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
There was no significant difference in the reason for delivery between the two groups of patients .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Women with recent cocaine use present with ruptured membranes at an earlier gestational age and may actually have a longer latency period than women who do not use cocaine .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"The objective of this article is to explore attitudes of an inner-city , pregnant cohort about general and HIV-related prenatal care .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Responses to an interview at initial prenatal care enrollment were compared using Chi-square and Fisher 's exact tests .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Of 75 women , drug users ( 51 % ) were more likely to say that they would defer initiating prenatal care ( P = 0.03 ) and to minimize the risk of drug or alcohol use to the fetus ( P = 0.04 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Only 20 % had heard of a drug to reduce this risk , but 95 % would take such a therapy .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
They knew little of how to reduce this risk but nearly all would accept a drug to prevent transmission .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"In the absence of structural or karyotypic abnormalities , spontaneous resolution of the effusion portends for a successful pregnancy outcome .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
METHODS : We present rehabilitation data on 21 adult patients provided with the Nucleus CI22 M cochlear implant using the SPEAK strategy .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
RESULTS : Results of first tune-up show an open set speech understanding in approximately 50 % of patients .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Long-term results also reveal further improvement in patients who had no open set speech understanding .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Our data seem to indicate similar results in comparison to other groups using the CIS strategy .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"CONCLUSIONS : In adults , open set speech understanding can be achieved even at the first tune-up .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Adverse drug effects are manifold and heterogenous .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Many situations may hamper the signalling ( i.e. the detection of early warning signs ) of adverse effects and new signals often differ from previous experiences .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Signals have qualitative and quantitative aspects .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Different categories of adverse effects need different methods for detection .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Current pharmacovigilance is predominantly based on spontaneous reporting and is mainly helpful in detecting type B effects ( those effects that are often allergic or idiosyncratic reactions , characteristically occurring in only a minority of patients and usually unrelated to dosage and that are serious , unexpected and unpredictable ) and unusual type A effects ( those effects that are related to the pharmacological effects of the drug and are dosage-related ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Examples of other sources of signals are prescription event monitoring , large automated data resources on morbidity and drug use ( including record linkage ) , case-control surveillance and follow-up studies .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Type C effects ( those effects related to an increased frequency of 'spontaneous ' disease ) are difficult to study , however , and continue to pose a pharmacoepidemiological challenge .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Seven basic considerations can be identified that determine the evidence contained in a signal : quantitative strength of the association , consistency of the data , exposure response relationship , biological plausibility , experimental findings , possible analogies and the nature and quality of the data .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"A proposal is made for a standard signal management procedure at pharmacovigilance centres , including the following steps : signal delineation , literature search , preliminary inventory of data , collection of additional information , consultation with the World Health Organization Centre for International Drug Monitoring and the relevant drug companies , aggregated data assessment and a report in writing .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A better understanding of the conditions and mechanisms involved in the detection of adverse drug effects may further improve strategies for pharmacovigilance .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Electroencephalography , AED determinations , and the continuous-performance task ( CPT ) test were done at baseline and after 2 months of methylphenidate therapy .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
RESULTS : None of the 25 children of this sample who were seizure free had attacks while taking methylphenidate .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
There were no significant changes in AED levels or electroencephalographic findings .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Caution is warranted for those still having seizures while receiving AED therapy .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The temporal properties of semantic and phonological processes in speech production were investigated in a new experimental paradigm using movement-related brain potentials .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The main experimental task was picture naming .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"In addition , a 2-choice reaction go/no-go procedure was included , involving a semantic and a phonological categorization of the picture name .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Lateralized readiness potentials ( LRPs ) were derived to test whether semantic and phonological information activated motor processes at separate moments in time .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
An LRP was only observed on no-go trials when the semantic ( not the phonological ) decision determined the response hand .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Varying the position of the critical phoneme in the picture name did not affect the onset of the LRP but rather influenced when the LRP began to differ on go and no-go trials and allowed the duration of phonological encoding of a word to be estimated .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
These results provide electrophysiological evidence for early semantic activation and later phonological encoding .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The effects of alanine and glycine substitution for tryptophan upon the species heterogeneity of gramicidin A analogs incorporated into SDS micelles have been investigated .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"The sequential replacement of the four tryptophan residues in gramicidin A at positions 15 , 13 , 11 , and 9 with glycine showed that there was no detectable effect at position 15 but increasing heterogeneity of species in the micelles proceeding toward the interior of the micelle at position 9 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The replacement of tryptophan at positions 15 and 9 with alanine was found to produce more species heterogeneity than found with glycine substitution at the same positions .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
An increase in the SDS concentration reduces the number of different species present in micelles .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"With the Gly-11 , Gly-13 , and Gly-15 analogs , the increase in SDS concentration results in the formation of a single species ; however , for the Gly-9 , Ala-9 , and Ala-15 analogs , heterogeneity remains .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Molecular dynamics in torsion-angle space was applied to nuclear magnetic resonance structure calculation using nuclear Overhauser effect-derived distances and J-coupling-constant-derived dihedral angle restraints .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Compared to two other commonly used algorithms , molecular dynamics in Cartesian space and metric-matrix geometry combined with Cartesian molecular dynamics , the method shows increased computational efficiency and success rate for large proteins , and it shows a dramatically increased radius of convergence for DNA .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"The torsion-angle molecular dynamics algorithm starts from an extended strand conformation and proceeds in four stages : high-temperature torsion-angle molecular dynamics , slow-cooling torsion-angle molecular dynamics , Cartesian molecular dynamics , and minimization .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Tests were carried out using experimental NMR data for protein G , interleukin-8 , villin 14T , and a 12 base-pair duplex of DNA , and simulated NMR data for bovine pancreatic trypsin inhibitor .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"For villin 14T , a monomer consisting of 126 residues , structure determination by torsion-angle molecular dynamics has a success rate of 85 % , a more than twofold improvement over other methods .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"In the case of the 12 base-pair DNA duplex , torsion-angle molecular dynamics had a success rate of 52 % while Cartesian molecular dynamics and metric-matrix distance geometry always failed .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"The wavelet-transform method is used to quantify the magnetic resonance spectroscopy ( MRS ) parameters : chemical shift , apparent relaxation time T2 , resonance amplitude , and phase .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Wavelet transformation is a time-frequency representation which separates each component from the FID , then successively quantifies it and subtracts it from the raw signal .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Two iterative procedures have been developed .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"They have been combined with a nonlinear regression analysis method and tested on both simulated and real sets of biomedical MRS data selected with respect to the main problems usually encountered in quantifying biomedical MRS , specifically `` chemical noise , '' resulting from overlapping resonances , and baseline distortion .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The results indicate that the wavelet-transform method can provide efficient and accurate quantification of MRS data .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
METHODS : We used a randomised double-blind study design .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Patients took a single tablet daily , and attended for prothrombin time ( PT ) measurements at weeks 1 , 2 , 3 , 4 , 6 , and 12 , and then every 3 months .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Patients were followed up for a maximum of 33 months ( median 14 months ) .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Primary comparisons were done with all follow-up data .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"The relative risk of the primary event for the 160 mg aspirin group compared with the 3 mg warfarin with 80 mg aspirin group was 0.95 ( 0.81-1.12 , p = 0.57 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"For spontaneous major haemorrhage ( not procedure related ) , 1-year life-table estimates were 0.74 % ( 0.43-1.1 ) in the 160 mg aspirin group and 1.4 % ( 0.94-1.8 ) in the 3 mg warfarin with 80 mg aspirin group ( p = 0.014 log rank on follow-up ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The treatment was for 30 days .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Patients were followed up for 6 months .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
FINDINGS : A statistically significant reduction in the primary composite triple endpoint rates was observed in the roxithromycin group : p = 0.032 .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"The rate of severe recurrent ischaemia , myocardial infarction , and ischaemic death was 5.4 % , 2.2 % , and 2.2 % in the placebo group and 1.1 % , 0 % , and 0 % , in the roxithromycin group , respectively .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
No major drug-related adverse effects were observed .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Large-scale trials are needed to confirm these preliminary observations .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"These two procedures are equally effective , but differ in associated morbidity and type of complications .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Adjuvant radiotherapy was delivered after surgery for women with surgical stage pT2b or greater , less than 3 mm of safe cervical stroma , cut-through , or positive nodes .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The primary outcome measures were 5-year survival and the rate of complications .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
